time,temperature_2m,relative_humidity_2m,dew_point_2m,surface_pressure,rain,showers,snow_depth,weather_code,cloud_cover,wind_speed_10m
2023-08-14T07:00,30.7,63,22.8,1003.9,0.0,0.0,0.0,2,64,4.5
2023-08-14T08:00,32.9,53,22.0,1004.5,0.0,0.0,0.0,0,19,10.0
2023-08-14T09:00,34.4,48,21.7,1004.5,0.0,0.0,0.0,0,3,13.8
2023-08-14T10:00,36.1,43,21.6,1004.1,0.0,0.0,0.0,0,11,16.4
2023-08-14T11:00,37.8,38,21.2,1003.7,0.0,0.0,0.0,1,20,14.3
2023-08-14T12:00,38.0,38,21.2,1003.2,0.0,0.0,0.0,0,14,4.8
2023-08-14T13:00,35.2,52,23.8,1003.0,1.1,0.0,0.0,55,69,15.6
2023-08-14T14:00,32.5,61,24.0,1002.8,0.6,0.0,0.0,53,100,7.5
2023-08-14T15:00,33.4,59,24.4,1002.3,0.5,0.0,0.0,53,99,10.7
2023-08-14T16:00,32.4,62,24.2,1001.4,0.6,0.0,0.0,53,100,9.3
2023-08-14T17:00,32.3,62,24.1,1001.5,0.1,0.0,0.0,51,100,10.2
2023-08-14T18:00,31.7,65,24.2,1002.5,0.0,0.0,0.0,3,99,10.9
2023-08-14T19:00,30.5,69,24.2,1003.5,0.0,0.0,0.0,3,99,12.1
2023-08-14T20:00,30.3,73,25.0,1004.2,0.0,0.0,0.0,3,94,11.4
2023-08-14T21:00,30.0,77,25.5,1005.2,0.0,0.0,0.0,3,91,10.0
2023-08-14T22:00,29.8,78,25.6,1005.9,0.0,0.0,0.0,3,100,8.8
2023-08-14T23:00,29.4,81,25.8,1005.6,0.0,0.0,0.0,3,99,7.9
2023-08-15T00:00,29.0,82,25.7,1005.0,0.0,0.0,0.0,3,97,6.8
2023-08-15T01:00,28.8,83,25.6,1004.0,0.0,0.0,0.0,3,99,8.0
2023-08-15T02:00,28.4,85,25.5,1003.3,0.0,0.0,0.0,3,98,6.9
2023-08-15T03:00,27.9,87,25.5,1003.0,0.0,0.0,0.0,3,99,6.6
2023-08-15T04:00,27.6,87,25.2,1003.2,0.0,0.0,0.0,2,53,3.9
2023-08-15T05:00,27.5,88,25.2,1003.6,0.0,0.0,0.0,3,93,4.8
2023-08-15T06:00,27.8,84,24.7,1004.2,0.0,0.0,0.0,3,97,6.9
2023-08-15T07:00,29.8,71,24.0,1004.7,0.0,0.0,0.0,3,98,5.1
2023-08-15T08:00,32.5,55,22.4,1005.2,0.0,0.0,0.0,2,55,10.0
2023-08-15T09:00,34.3,49,22.1,1005.7,0.0,0.0,0.0,1,38,13.7
2023-08-15T10:00,36.0,44,21.9,1005.4,0.0,0.0,0.0,3,81,15.8
2023-08-15T11:00,37.0,41,21.6,1005.1,0.1,0.0,0.0,51,87,12.4
2023-08-15T12:00,37.2,41,21.6,1004.7,0.2,0.0,0.0,51,98,7.8
2023-08-15T13:00,36.2,46,22.9,1003.4,0.1,0.0,0.0,51,99,15.5
2023-08-15T14:00,33.4,55,23.0,1003.7,0.2,0.0,0.0,51,100,4.8
2023-08-15T15:00,33.3,56,23.3,1003.2,0.6,0.0,0.0,53,94,6.4
2023-08-15T16:00,32.5,60,23.9,1003.1,0.1,0.0,0.0,51,100,7.8
2023-08-15T17:00,32.2,61,23.9,1003.1,0.1,0.0,0.0,51,100,3.5
2023-08-15T18:00,31.5,65,24.2,1003.5,0.0,0.0,0.0,3,80,6.8
2023-08-15T19:00,30.5,72,25.0,1004.5,0.0,0.0,0.0,3,99,3.0
2023-08-15T20:00,30.0,77,25.5,1005.7,0.0,0.0,0.0,3,98,6.3
2023-08-15T21:00,29.5,80,25.6,1006.5,0.0,0.0,0.0,3,100,6.0
2023-08-15T22:00,29.2,82,25.8,1007.1,0.0,0.0,0.0,3,100,4.7
2023-08-15T23:00,29.0,81,25.4,1007.1,0.0,0.0,0.0,3,100,3.7
2023-08-16T00:00,28.8,83,25.5,1006.5,0.0,0.0,0.0,3,100,3.5
2023-08-16T01:00,28.3,86,25.8,1006.0,0.0,0.0,0.0,3,98,5.0
2023-08-16T02:00,28.1,86,25.5,1005.2,0.0,0.0,0.0,3,98,4.1
2023-08-16T03:00,27.8,87,25.5,1004.7,0.0,0.0,0.0,3,99,4.6
2023-08-16T04:00,27.4,90,25.6,1004.7,0.0,0.0,0.0,3,99,3.2
2023-08-16T05:00,27.2,91,25.6,1005.0,0.0,0.0,0.0,3,98,4.3
2023-08-16T06:00,27.4,87,25.0,1005.6,0.0,0.0,0.0,3,99,6.2
2023-08-16T07:00,29.2,77,24.9,1006.1,0.0,0.0,0.0,3,99,5.1
2023-08-16T08:00,32.1,59,23.0,1006.6,0.0,0.0,0.0,3,100,5.1
2023-08-16T09:00,34.1,50,22.2,1006.7,0.0,0.0,0.0,3,100,3.6
2023-08-16T10:00,35.2,47,22.1,1006.6,0.0,0.0,0.0,3,100,6.6
2023-08-16T11:00,35.2,49,23.0,1006.5,0.0,0.0,0.0,3,100,13.3
2023-08-16T12:00,35.2,49,23.0,1005.9,0.0,0.0,0.0,3,100,13.8
2023-08-16T13:00,35.4,48,22.6,1004.9,0.0,0.0,0.0,3,100,15.2
2023-08-16T14:00,35.2,48,22.6,1004.2,0.0,0.0,0.0,3,100,16.1
2023-08-16T15:00,34.4,51,22.7,1003.1,0.0,0.0,0.0,1,21,14.0
2023-08-16T16:00,33.8,55,23.6,1002.8,0.0,0.0,0.0,0,13,13.4
2023-08-16T17:00,32.8,59,23.9,1002.9,0.0,0.0,0.0,1,27,12.1
2023-08-16T18:00,31.3,72,25.7,1003.4,0.0,0.0,0.0,3,96,10.8
2023-08-16T19:00,31.5,74,26.2,1004.9,0.0,0.0,0.0,3,81,9.7
2023-08-16T20:00,29.3,76,24.6,1006.1,1.3,0.0,0.0,61,84,8.0
2023-08-16T21:00,28.9,77,24.4,1007.2,0.0,0.0,0.0,3,100,11.4
2023-08-16T22:00,28.5,75,23.8,1007.4,0.0,0.0,0.0,3,100,6.9
2023-08-16T23:00,28.0,77,23.5,1007.7,0.1,0.0,0.0,51,100,9.7
2023-08-17T00:00,28.3,75,23.5,1006.8,0.0,0.0,0.0,3,100,6.0
2023-08-17T01:00,28.0,78,23.8,1006.0,0.0,0.0,0.0,3,100,4.3
2023-08-17T02:00,27.6,83,24.5,1005.2,0.0,0.0,0.0,3,100,4.3
2023-08-17T03:00,27.3,88,25.0,1004.4,0.0,0.0,0.0,2,50,4.9
2023-08-17T04:00,27.0,90,25.1,1004.3,0.0,0.0,0.0,0,19,4.7
2023-08-17T05:00,26.8,90,25.0,1004.3,0.0,0.0,0.0,0,16,4.0
2023-08-17T06:00,27.0,89,25.0,1004.7,0.0,0.0,0.0,1,39,5.4
2023-08-17T07:00,28.8,78,24.5,1006.2,0.0,0.0,0.0,0,1,3.2
2023-08-17T08:00,31.5,62,23.3,1006.7,0.0,0.0,0.0,0,1,3.1
2023-08-17T09:00,33.3,53,22.4,1006.2,0.0,0.0,0.0,0,1,2.3
2023-08-17T10:00,34.7,50,22.5,1005.8,0.0,0.0,0.0,0,0,6.1
2023-08-17T11:00,35.5,49,23.0,1005.2,0.0,0.0,0.0,0,11,9.1
2023-08-17T12:00,35.7,48,23.1,1004.6,0.0,0.0,0.0,0,10,16.3
2023-08-17T13:00,35.4,45,21.8,1004.2,0.0,0.0,0.0,0,15,17.4
2023-08-17T14:00,34.5,49,22.2,1003.4,0.0,0.0,0.0,1,43,20.2
2023-08-17T15:00,34.2,51,22.7,1002.5,0.0,0.0,0.0,0,13,18.9
2023-08-17T16:00,33.5,58,24.0,1002.7,0.0,0.0,0.0,0,18,13.0
2023-08-17T17:00,32.3,63,24.5,1002.6,0.0,0.0,0.0,1,46,11.5
2023-08-17T18:00,31.1,69,24.8,1003.5,0.0,0.0,0.0,2,76,12.3
2023-08-17T19:00,29.1,81,25.5,1005.0,0.0,0.0,0.0,3,91,14.5
2023-08-17T20:00,28.8,82,25.5,1005.4,0.4,0.0,0.0,51,60,7.9
2023-08-17T21:00,28.4,84,25.5,1006.2,0.0,0.0,0.0,1,39,9.2
2023-08-17T22:00,28.2,83,25.1,1006.5,0.0,0.0,0.0,1,44,7.1
2023-08-17T23:00,28.2,83,25.1,1006.5,0.0,0.0,0.0,3,90,5.9
2023-08-18T00:00,28.1,85,25.4,1005.8,0.0,0.0,0.0,2,66,4.2
2023-08-18T01:00,27.8,88,25.6,1004.6,0.0,0.0,0.0,1,41,4.0
2023-08-18T02:00,27.2,92,25.9,1003.7,0.0,0.0,0.0,0,0,3.4
2023-08-18T03:00,27.0,93,25.9,1003.0,0.0,0.0,0.0,0,12,4.7
2023-08-18T04:00,26.8,94,25.6,1002.5,0.0,0.0,0.0,1,40,6.3
2023-08-18T05:00,26.6,93,25.4,1002.3,0.0,0.0,0.0,0,18,4.7
2023-08-18T06:00,27.0,91,25.4,1002.5,0.0,0.0,0.0,3,89,5.4
2023-08-18T07:00,28.8,82,25.4,1004.1,0.0,0.0,0.0,2,70,4.0
2023-08-18T08:00,31.6,64,23.9,1004.3,0.0,0.0,0.0,1,21,4.9
2023-08-18T09:00,33.7,53,22.8,1004.4,0.0,0.0,0.0,3,95,1.0
2023-08-18T10:00,35.2,47,22.1,1004.1,0.0,0.0,0.0,3,98,6.4
2023-08-18T11:00,35.7,46,22.2,1004.1,0.1,0.0,0.0,51,95,11.3
2023-08-18T12:00,35.6,47,22.5,1003.7,0.1,0.0,0.0,51,92,11.7
2023-08-18T13:00,35.8,46,22.2,1002.9,0.0,0.0,0.0,3,98,14.7
2023-08-18T14:00,35.2,47,22.1,1001.9,0.0,0.0,0.0,3,83,15.9
2023-08-18T15:00,34.6,49,22.4,1001.2,0.0,0.0,0.0,3,96,15.9
2023-08-18T16:00,33.6,55,23.4,1001.2,0.0,0.0,0.0,3,98,14.5
2023-08-18T17:00,32.8,58,23.5,1001.1,0.0,0.0,0.0,3,94,12.2
2023-08-18T18:00,31.6,65,24.2,1001.7,0.0,0.0,0.0,3,94,12.3
2023-08-18T19:00,30.6,68,24.1,1003.1,0.0,0.0,0.0,2,61,3.4
2023-08-18T20:00,31.1,69,24.8,1004.2,0.0,0.0,0.0,3,99,6.0
2023-08-18T21:00,30.8,68,24.1,1005.4,0.0,0.0,0.0,3,100,9.9
2023-08-18T22:00,29.5,71,23.6,1005.5,0.0,0.0,0.0,3,100,8.7
2023-08-18T23:00,28.5,77,24.0,1005.5,0.0,0.0,0.0,3,100,11.2
2023-08-19T00:00,28.1,79,24.1,1004.8,0.0,0.0,0.0,3,98,10.5
2023-08-19T01:00,27.8,81,24.2,1004.0,0.0,0.0,0.0,3,100,5.9
2023-08-19T02:00,27.4,84,24.5,1003.4,0.0,0.0,0.0,3,100,6.8
2023-08-19T03:00,27.2,85,24.4,1002.8,0.0,0.0,0.0,3,99,5.1
2023-08-19T04:00,27.0,86,24.4,1002.9,0.0,0.0,0.0,3,89,4.5
2023-08-19T05:00,26.8,86,24.3,1003.0,0.0,0.0,0.0,1,33,3.0
2023-08-19T06:00,27.0,85,24.2,1003.4,0.0,0.0,0.0,2,60,3.2
2023-08-19T07:00,29.0,75,24.0,1004.0,0.0,0.0,0.0,3,85,2.9
2023-08-19T08:00,31.6,61,23.1,1004.5,0.0,0.0,0.0,2,52,1.8
2023-08-19T09:00,33.9,52,22.7,1005.3,0.0,0.0,0.0,3,100,4.6
2023-08-19T10:00,34.5,50,22.7,1005.3,0.1,0.0,0.0,51,100,7.5
2023-08-19T11:00,34.8,50,22.8,1005.3,0.3,0.0,0.0,51,99,8.3
2023-08-19T12:00,35.5,47,22.3,1004.6,0.0,0.0,0.0,1,41,10.0
2023-08-19T13:00,35.5,46,22.1,1003.5,0.0,0.0,0.0,0,7,12.0
2023-08-19T14:00,35.2,47,22.4,1002.6,0.0,0.0,0.0,2,55,14.0
2023-08-19T15:00,34.4,52,23.0,1001.6,0.0,0.0,0.0,3,89,16.2
2023-08-19T16:00,33.4,58,24.0,1001.1,0.0,0.0,0.0,3,100,16.9
2023-08-19T17:00,32.4,65,24.9,1001.7,0.0,0.0,0.0,3,100,15.9
2023-08-19T18:00,31.4,71,25.4,1002.8,0.0,0.0,0.0,3,100,16.3
2023-08-19T19:00,30.8,73,25.5,1004.0,0.0,0.0,0.0,3,100,8.1
2023-08-19T20:00,30.4,74,25.2,1004.7,0.2,0.0,0.0,51,100,12.9
2023-08-19T21:00,29.5,72,24.0,1005.4,0.0,0.0,0.0,3,100,11.9
2023-08-19T22:00,29.2,71,23.5,1005.6,0.0,0.0,0.0,3,100,8.7
2023-08-19T23:00,28.6,74,23.5,1005.2,0.0,0.0,0.0,3,100,7.9
2023-08-20T00:00,28.1,77,23.7,1004.9,0.0,0.0,0.0,3,100,6.8
2023-08-20T01:00,27.8,79,23.9,1004.0,0.0,0.0,0.0,3,100,5.1
2023-08-20T02:00,27.5,82,24.0,1003.6,0.0,0.0,0.0,3,100,5.1
2023-08-20T03:00,27.1,84,24.1,1002.8,0.0,0.0,0.0,3,100,6.5
2023-08-20T04:00,26.9,86,24.2,1002.6,0.0,0.0,0.0,3,100,6.2
2023-08-20T05:00,26.6,88,24.4,1003.0,0.0,0.0,0.0,3,100,5.1
2023-08-20T06:00,26.9,86,24.4,1003.5,0.0,0.0,0.0,3,100,5.5
2023-08-20T07:00,28.6,77,24.1,1004.1,0.0,0.0,0.0,3,100,5.6
2023-08-20T08:00,30.7,65,23.5,1005.2,0.0,0.0,0.0,3,100,5.9
2023-08-20T09:00,32.6,57,23.0,1005.6,0.0,0.0,0.0,3,100,6.4
2023-08-20T10:00,34.0,52,22.9,1005.0,0.0,0.0,0.0,3,100,6.1
2023-08-20T11:00,34.8,51,23.1,1004.6,0.0,0.0,0.0,3,99,11.7
2023-08-20T12:00,34.3,53,23.4,1004.4,0.0,0.0,0.0,3,100,16.5
2023-08-20T13:00,34.4,54,23.6,1003.7,0.0,0.0,0.0,3,100,17.5
2023-08-20T14:00,33.9,54,23.4,1003.1,0.2,0.0,0.0,51,99,15.2
2023-08-20T15:00,33.1,61,24.7,1002.0,0.5,0.0,0.0,53,100,21.6
2023-08-20T16:00,32.2,64,24.5,1001.6,0.0,0.0,0.0,3,92,19.2
2023-08-20T17:00,31.7,66,24.5,1002.1,0.0,0.0,0.0,3,97,16.4
2023-08-20T18:00,30.9,70,24.8,1003.1,0.0,0.0,0.0,3,97,16.1
2023-08-20T19:00,29.1,76,24.5,1004.7,0.0,0.0,0.0,3,100,6.1
2023-08-20T20:00,28.2,81,24.5,1005.6,0.1,0.0,0.0,51,100,8.8
2023-08-20T21:00,27.9,81,24.2,1006.1,0.1,0.0,0.0,51,100,7.9
2023-08-20T22:00,27.1,84,24.1,1006.3,0.0,0.0,0.0,3,100,8.2
2023-08-20T23:00,27.4,82,24.0,1005.9,0.0,0.0,0.0,3,100,4.1
2023-08-21T00:00,27.3,84,24.4,1005.4,0.0,0.0,0.0,3,100,1.8
2023-08-21T01:00,27.0,86,24.5,1004.7,0.0,0.0,0.0,3,100,2.1
2023-08-21T02:00,26.7,89,24.7,1004.2,0.0,0.0,0.0,3,100,2.2
2023-08-21T03:00,26.4,91,24.8,1004.2,0.0,0.0,0.0,3,99,2.7
2023-08-21T04:00,26.4,90,24.6,1004.0,0.0,0.0,0.0,3,91,2.6
2023-08-21T05:00,26.5,90,24.9,1003.9,0.0,0.0,0.0,3,83,2.9
2023-08-21T06:00,26.8,90,25.0,1004.2,0.0,0.0,0.0,3,97,4.7
2023-08-21T07:00,28.2,83,25.0,1005.2,0.0,0.0,0.0,3,95,6.4
2023-08-21T08:00,30.2,70,24.2,1006.3,0.0,0.0,0.0,3,96,2.9
2023-08-21T09:00,31.8,59,22.9,1006.4,0.0,0.0,0.0,3,95,3.4
2023-08-21T10:00,33.5,52,22.4,1005.8,0.0,0.0,0.0,3,98,3.6
2023-08-21T11:00,34.6,49,22.5,1005.4,0.0,0.0,0.0,3,98,7.3
2023-08-21T12:00,35.0,50,22.9,1005.0,0.0,0.0,0.0,3,99,13.8
2023-08-21T13:00,32.2,60,23.5,1004.5,0.3,0.0,0.0,51,99,15.0
2023-08-21T14:00,33.0,58,23.5,1003.3,0.4,0.0,0.0,51,99,9.3
2023-08-21T15:00,33.2,57,23.5,1002.4,0.2,0.0,0.0,51,100,6.2
2023-08-21T16:00,32.8,58,23.5,1002.3,0.1,0.0,0.0,51,92,4.1
2023-08-21T17:00,32.2,61,23.6,1003.0,0.1,0.0,0.0,51,66,1.8
2023-08-21T18:00,27.5,83,24.4,1003.8,0.4,0.0,0.0,51,95,12.8
2023-08-21T19:00,27.5,85,24.8,1005.2,0.4,0.0,0.0,51,98,6.3
2023-08-21T20:00,27.7,84,24.8,1005.7,0.0,0.0,0.0,3,96,6.2
2023-08-21T21:00,27.5,85,24.9,1006.8,0.0,0.0,0.0,3,96,7.1
2023-08-21T22:00,27.5,87,25.1,1006.9,0.0,0.0,0.0,3,95,4.5
2023-08-21T23:00,27.3,89,25.3,1006.6,0.0,0.0,0.0,3,100,2.8
2023-08-22T00:00,27.1,92,25.7,1005.8,0.0,0.0,0.0,3,100,3.1
2023-08-22T01:00,26.9,93,25.6,1005.3,0.0,0.0,0.0,3,100,3.9
2023-08-22T02:00,26.6,93,25.4,1005.0,0.0,0.0,0.0,3,100,2.9
2023-08-22T03:00,26.5,93,25.4,1004.6,0.0,0.0,0.0,3,100,4.7
2023-08-22T04:00,26.3,94,25.2,1004.4,0.0,0.0,0.0,3,100,4.9
2023-08-22T05:00,26.2,95,25.4,1004.7,0.0,0.0,0.0,3,100,5.7
2023-08-22T06:00,26.4,94,25.4,1004.8,0.0,0.0,0.0,3,100,7.1
2023-08-22T07:00,28.4,82,24.9,1005.8,0.0,0.0,0.0,3,100,4.1
2023-08-22T08:00,30.4,69,24.0,1006.1,0.0,0.0,0.0,3,100,4.5
2023-08-22T09:00,31.8,60,23.0,1006.3,0.0,0.0,0.0,3,99,3.6
2023-08-22T10:00,32.3,60,23.5,1005.8,0.0,0.0,0.0,3,100,4.7
2023-08-22T11:00,32.8,60,24.0,1005.3,0.0,0.0,0.0,3,100,7.1
2023-08-22T12:00,32.4,64,24.6,1004.6,0.1,0.0,0.0,51,100,11.5
2023-08-22T13:00,32.2,64,24.6,1003.8,0.0,0.0,0.0,3,100,10.3
2023-08-22T14:00,32.0,64,24.5,1002.7,0.8,0.0,0.0,53,100,11.9
2023-08-22T15:00,31.8,66,24.8,1002.3,0.0,0.0,0.0,3,100,9.4
2023-08-22T16:00,31.7,66,24.6,1002.0,0.0,0.0,0.0,3,100,8.5
2023-08-22T17:00,30.2,71,24.5,1002.6,0.4,0.0,0.0,51,83,10.9
2023-08-22T18:00,29.1,77,24.5,1002.6,0.1,0.0,0.0,51,96,8.3
2023-08-22T19:00,28.5,84,25.6,1004.1,0.0,0.0,0.0,3,100,5.3
2023-08-22T20:00,28.1,86,25.6,1005.3,0.0,0.0,0.0,3,100,12.0
2023-08-22T21:00,27.6,84,24.7,1005.7,0.0,0.0,0.0,3,88,6.1
2023-08-22T22:00,27.2,86,24.6,1006.0,0.0,0.0,0.0,3,100,6.1
2023-08-22T23:00,27.0,87,24.6,1005.8,0.0,0.0,0.0,3,100,5.2
2023-08-23T00:00,26.9,90,25.1,1005.1,0.0,0.0,0.0,2,57,2.3
2023-08-23T01:00,26.8,92,25.5,1004.8,0.0,0.0,0.0,3,93,5.4
2023-08-23T02:00,26.6,93,25.4,1004.4,0.0,0.0,0.0,3,97,7.2
2023-08-23T03:00,26.5,94,25.5,1003.8,0.0,0.0,0.0,3,100,4.7
2023-08-23T04:00,26.5,93,25.4,1003.7,0.0,0.0,0.0,3,99,5.4
2023-08-23T05:00,26.5,93,25.2,1003.5,0.0,0.0,0.0,3,99,3.9
2023-08-23T06:00,26.8,90,25.1,1003.9,0.0,0.0,0.0,3,100,7.1
2023-08-23T07:00,28.5,82,25.0,1005.1,0.0,0.0,0.0,3,100,4.1
2023-08-23T08:00,30.5,67,23.6,1005.3,0.0,0.0,0.0,3,99,6.7
2023-08-23T09:00,32.1,58,22.9,1004.9,0.0,0.0,0.0,3,100,6.9
2023-08-23T10:00,33.5,53,22.7,1004.7,0.0,0.0,0.0,3,100,5.2
2023-08-23T11:00,34.6,49,22.5,1003.8,0.0,0.0,0.0,3,100,2.1
2023-08-23T12:00,35.1,48,22.6,1002.8,0.0,0.0,0.0,3,100,4.0
2023-08-23T13:00,34.6,54,23.9,1001.9,0.0,0.0,0.0,3,100,12.9
2023-08-23T14:00,33.0,60,24.2,1001.2,0.0,0.0,0.0,3,100,12.5
2023-08-23T15:00,33.3,60,24.5,1000.6,0.0,0.0,0.0,2,78,8.6
2023-08-23T16:00,32.3,65,24.9,1000.7,0.5,0.0,0.0,53,97,11.9
2023-08-23T17:00,30.6,72,25.1,1001.3,1.5,0.0,0.0,61,98,8.8
2023-08-23T18:00,30.3,74,25.1,1001.5,0.1,0.0,0.0,51,99,4.5
2023-08-23T19:00,28.2,80,24.4,1003.0,0.0,0.0,0.0,3,99,6.8
2023-08-23T20:00,28.1,80,24.4,1003.8,0.0,0.0,0.0,3,100,5.8
2023-08-23T21:00,28.0,80,24.2,1004.6,0.0,0.0,0.0,3,99,3.3
2023-08-23T22:00,27.9,81,24.2,1005.3,0.0,0.0,0.0,3,100,6.9
2023-08-23T23:00,27.8,82,24.5,1005.3,0.0,0.0,0.0,3,100,6.6
2023-08-24T00:00,27.8,84,24.9,1004.4,0.0,0.0,0.0,3,100,6.9
2023-08-24T01:00,27.9,85,25.2,1003.8,0.0,0.0,0.0,3,100,7.8
2023-08-24T02:00,27.6,88,25.4,1003.2,0.0,0.0,0.0,3,100,9.3
2023-08-24T03:00,27.2,90,25.4,1003.2,0.0,0.0,0.0,3,100,8.0
2023-08-24T04:00,27.0,90,25.4,1003.4,0.0,0.0,0.0,3,100,6.6
2023-08-24T05:00,27.0,91,25.4,1003.3,0.0,0.0,0.0,3,99,8.3
2023-08-24T06:00,26.9,92,25.5,1003.4,0.0,0.0,0.0,3,99,8.1
2023-08-24T07:00,28.5,77,24.2,1004.6,0.0,0.0,0.0,3,99,3.1
2023-08-24T08:00,31.0,64,23.4,1005.2,0.0,0.0,0.0,1,32,4.7
2023-08-24T09:00,32.9,56,22.9,1005.3,0.0,0.0,0.0,3,99,4.7
2023-08-24T10:00,34.2,51,22.7,1005.2,0.0,0.0,0.0,3,97,2.5
2023-08-24T11:00,34.8,50,23.0,1005.0,0.0,0.0,0.0,3,91,2.8
2023-08-24T12:00,34.5,52,23.2,1003.9,0.0,0.0,0.0,3,100,10.1
2023-08-24T13:00,32.5,62,24.2,1003.5,2.5,0.0,0.0,63,99,11.1
2023-08-24T14:00,34.2,54,23.5,1002.3,0.0,0.0,0.0,3,99,8.4
2023-08-24T15:00,33.9,56,23.9,1001.6,0.0,0.0,0.0,3,91,11.4
2023-08-24T16:00,33.0,61,24.4,1002.1,0.0,0.0,0.0,3,80,11.1
2023-08-24T17:00,28.1,80,24.3,1003.6,18.9,0.0,0.0,65,100,14.8
2023-08-24T18:00,27.5,86,24.9,1003.9,0.4,0.0,0.0,51,95,4.7
2023-08-24T19:00,28.8,79,24.7,1004.3,0.1,0.0,0.0,51,100,2.4
2023-08-24T20:00,28.4,83,25.1,1005.5,0.0,0.0,0.0,3,100,8.0
2023-08-24T21:00,28.1,84,25.0,1006.1,0.0,0.0,0.0,3,100,5.1
2023-08-24T22:00,27.8,85,25.0,1006.4,0.0,0.0,0.0,3,98,3.9
2023-08-24T23:00,27.5,87,25.2,1006.2,0.0,0.0,0.0,3,98,3.5
2023-08-25T00:00,27.2,89,25.2,1005.2,0.0,0.0,0.0,3,100,3.2
2023-08-25T01:00,27.1,90,25.4,1004.2,0.0,0.0,0.0,3,100,4.9
2023-08-25T02:00,26.9,92,25.4,1003.7,0.0,0.0,0.0,3,100,5.9
2023-08-25T03:00,26.7,92,25.2,1003.3,0.0,0.0,0.0,3,100,4.1
2023-08-25T04:00,26.5,92,25.2,1004.2,0.0,0.0,0.0,3,100,4.5
2023-08-25T05:00,26.3,94,25.2,1004.5,0.0,0.0,0.0,3,100,4.2
2023-08-25T06:00,26.6,93,25.3,1005.0,0.0,0.0,0.0,3,100,4.6
2023-08-25T07:00,27.9,85,25.1,1005.7,0.0,0.0,0.0,3,100,4.2
2023-08-25T08:00,30.2,70,24.2,1006.3,0.0,0.0,0.0,3,98,4.9
2023-08-25T09:00,32.2,59,23.1,1006.2,0.0,0.0,0.0,3,99,5.9
2023-08-25T10:00,33.8,52,22.5,1006.0,0.0,0.0,0.0,3,100,4.6
2023-08-25T11:00,34.8,47,21.8,1005.6,0.1,0.0,0.0,51,99,4.5
2023-08-25T12:00,34.6,50,22.6,1004.8,0.2,0.0,0.0,51,93,8.3
2023-08-25T13:00,34.2,54,23.6,1003.5,0.3,0.0,0.0,51,96,9.1
2023-08-25T14:00,33.1,61,24.5,1002.4,0.2,0.0,0.0,51,71,11.8
2023-08-25T15:00,32.8,61,24.2,1001.5,0.1,0.0,0.0,51,30,7.7
2023-08-25T16:00,32.8,61,24.2,1001.3,0.0,0.0,0.0,0,12,9.4
2023-08-25T17:00,32.2,64,24.5,1002.1,0.0,0.0,0.0,2,63,10.9
2023-08-25T18:00,31.0,70,25.0,1002.9,0.0,0.0,0.0,3,100,8.8
2023-08-25T19:00,30.4,75,25.4,1004.3,0.0,0.0,0.0,1,38,2.9
2023-08-25T20:00,30.3,77,25.9,1005.0,0.0,0.0,0.0,2,71,5.2
2023-08-25T21:00,29.9,80,26.0,1006.1,0.0,0.0,0.0,3,98,8.0
2023-08-25T22:00,29.4,82,26.0,1006.1,0.0,0.0,0.0,3,100,5.5
2023-08-25T23:00,29.0,84,26.0,1005.9,0.0,0.0,0.0,3,100,4.1
2023-08-26T00:00,28.7,85,25.9,1005.7,0.0,0.0,0.0,3,100,4.2
2023-08-26T01:00,28.5,84,25.6,1004.8,0.0,0.0,0.0,3,100,5.4
2023-08-26T02:00,28.2,87,25.8,1003.9,0.0,0.0,0.0,3,100,3.6
2023-08-26T03:00,27.9,89,26.0,1003.4,0.0,0.0,0.0,3,100,4.1
2023-08-26T04:00,27.5,93,26.2,1003.7,0.0,0.0,0.0,3,85,4.8
2023-08-26T05:00,27.2,94,26.1,1003.6,0.0,0.0,0.0,3,94,2.9
2023-08-26T06:00,27.4,92,26.0,1004.0,0.0,0.0,0.0,3,100,5.4
2023-08-26T07:00,29.0,80,25.1,1005.3,0.0,0.0,0.0,3,100,5.0
2023-08-26T08:00,31.2,64,23.7,1005.7,0.0,0.0,0.0,3,100,6.1
2023-08-26T09:00,33.2,54,22.5,1005.8,0.0,0.0,0.0,3,100,7.7
2023-08-26T10:00,34.4,49,22.1,1005.2,0.0,0.0,0.0,3,100,8.2
2023-08-26T11:00,35.8,45,21.9,1004.2,0.0,0.0,0.0,3,100,8.9
2023-08-26T12:00,36.4,44,22.0,1003.0,0.0,0.0,0.0,3,100,6.1
2023-08-26T13:00,36.2,46,22.6,1001.9,0.0,0.0,0.0,3,99,9.2
2023-08-26T14:00,33.0,62,24.6,1001.3,1.4,0.0,0.0,61,75,16.0
2023-08-26T15:00,33.7,56,23.8,1000.2,0.1,0.0,0.0,51,70,10.8
2023-08-26T16:00,33.5,60,24.8,1000.0,0.0,0.0,0.0,3,92,10.9
2023-08-26T17:00,32.6,62,24.5,1000.3,0.0,0.0,0.0,3,99,12.3
2023-08-26T18:00,31.3,70,25.1,1001.1,0.0,0.0,0.0,3,100,11.9
2023-08-26T19:00,30.7,71,25.0,1002.2,0.0,0.0,0.0,3,98,2.2
2023-08-26T20:00,30.6,78,26.3,1003.2,0.0,0.0,0.0,3,90,10.4
